# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
RSC8	YFR037C	YFR037C	protein_coding	0	10	1	48	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	10	33
RSE1	YML049C	YML049C	protein_coding	0	0	0	22	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	16
RSF1	YMR030W	YMR030W	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5
RSF2	YJR127C	YJR127C	protein_coding	0	11	2	7	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	11	4
RSM10	YDR041W	YDR041W	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
RSM18	YER050C	YER050C	protein_coding	1	1	0	32	0	0	0	0	25	0	0	0	0	0	0	0	1	0	0	0	1	7
RSM19	YNR037C	YNR037C	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
RSM22	YKL155C	YKL155C	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1
RSM24	YDR175C	YDR175C	protein_coding	0	1	0	17	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	11
RSM25	YIL093C	YIL093C	protein_coding	0	2	0	57	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	2	46
RSM26	YJR101W	YJR101W	protein_coding	0	0	0	29	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	1
RSM27	YGR215W	YGR215W	protein_coding	0	0	0	16	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	15
RSM28	YDR494W	YDR494W	protein_coding	0	0	0	14	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	4
RSM7	YJR113C	YJR113C	protein_coding	0	1	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	5
RSN1	YMR266W	YMR266W	protein_coding	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
RSP5	YER125W	YER125W	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RTA1	YGR213C	YGR213C	protein_coding	0	3	0	22	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	3	7
RTC1	YOL138C	YOL138C	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3
RTC2	YBR147W	YBR147W	protein_coding	0	7	3	62	0	0	0	0	34	0	0	0	3	0	0	0	0	0	0	0	7	28
RTC4	YNL254C	YNL254C	protein_coding	0	2	2	8	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	2	5
RTC5	YOR118W	YOR118W	protein_coding	0	0	0	11	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5
RTC6	YPL183W-A	YPL183W-A	protein_coding	0	0	1	22	0	0	0	0	19	0	0	0	1	0	0	0	0	0	0	0	0	3
RTF1	YGL244W	YGL244W	protein_coding	0	0	0	25	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0
RTG1	YOL067C	YOL067C	protein_coding	0	2	1	31	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	2	26
RTG2	YGL252C	YGL252C	protein_coding	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1
RTG3	YBL103C	YBL103C	protein_coding	0	2	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	3
RTK1	YDL025C	YDL025C	protein_coding	0	0	3	8	0	0	0	0	6	0	0	0	3	0	0	0	0	0	0	0	0	2
RTN2	YDL204W	YDL204W	protein_coding	0	2	0	54	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	2	21
RTP1	YMR185W	YMR185W	protein_coding	0	1	3	15	0	0	0	0	8	0	0	0	3	0	0	0	0	0	0	0	1	7
RTR2	YDR066C	YDR066C	protein_coding	0	0	0	16	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	5
RTS1	YOR014W	YOR014W	protein_coding	0	3	0	31	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	3	19
RTS2	YOR077W	YOR077W	protein_coding	0	0	0	52	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	29
RTS3	YGR161C	YGR161C	protein_coding	0	0	0	16	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	7
RTT10	YPL183C	YPL183C	protein_coding	0	7	5	14	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	7	11
RTT101	YJL047C	YJL047C	protein_coding	0	12	1	49	0	0	0	0	28	0	0	0	1	0	0	0	0	0	0	0	12	21
RTT102	YGR275W	YGR275W	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4
RTT103	YDR289C	YDR289C	protein_coding	0	0	2	6	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	3
RTT106	YNL206C	YNL206C	protein_coding	0	0	0	28	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	17
RTT109	YLL002W	YLL002W	protein_coding	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5
RUB1	YDR139C	YDR139C	protein_coding	0	0	1	13	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	7
RUD3	YOR216C	YOR216C	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
RUF20	RUF20	RUF20	lincRNA	0	0	0	31	0	0	0	0	18	0	0	0	0	2	0	0	0	0	0	0	0	11
RUF21	RUF21	RUF21	lincRNA	0	0	0	20	0	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	9
RUF22	RUF22	RUF22	lincRNA	0	0	0	19	0	0	0	0	11	0	0	0	0	5	0	0	0	0	0	0	0	3
RUF23	RUF23	RUF23	lincRNA	0	0	0	16	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	2
RUF5-1	RUF5-1	RUF5-1	lincRNA	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
RUF5-2	RUF5-2	RUF5-2	lincRNA	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7
RUP1	YOR138C	YOR138C	protein_coding	0	3	1	29	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	3	18
RVB1	YDR190C	YDR190C	protein_coding	0	0	0	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6
RVB2	YPL235W	YPL235W	protein_coding	0	10	0	86	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	10	51
RVS161	YCR009C	YCR009C	protein_coding	0	1	1	14	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	1	6
RVS167	YDR388W	YDR388W	protein_coding	0	1	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	2
RXT3	YDL076C	YDL076C	protein_coding	0	1	0	9	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	5
SAC1	YKL212W	YKL212W	protein_coding	0	0	0	47	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	30
SAC3	YDR159W	YDR159W	protein_coding	0	1	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	4
SAC6	YDR129C	YDR129C	protein_coding	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3
SAC7	YDR389W	YDR389W	protein_coding	0	1	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	5
SAD1	YFR005C	YFR005C	protein_coding	0	2	1	10	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	2	5
SAE2	YGL175C	YGL175C	protein_coding	0	0	0	11	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	2
SAF1	YBR280C	YBR280C	protein_coding	0	1	2	16	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	1	10
SAG1	YJR004C	YJR004C	protein_coding	0	1	0	27	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	1	14
SAH1	YER043C	YER043C	protein_coding	0	2	0	28	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	19
SAL1	YNL083W	YNL083W	protein_coding	1	0	2	6	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	4
SAM1	YLR180W	YLR180W	protein_coding	0	3	0	51	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	3	27
SAM2	YDR502C	YDR502C	protein_coding	0	0	1	76	0	0	0	0	36	0	0	0	1	0	0	0	0	0	0	0	0	40
SAM3	YPL274W	YPL274W	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
SAM4	YPL273W	YPL273W	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
SAM50	YNL026W	YNL026W	protein_coding	0	4	1	25	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	4	11
SAN1	YDR143C	YDR143C	protein_coding	0	0	1	17	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	7
SAP1	YER047C	YER047C	protein_coding	0	6	3	59	0	0	0	0	26	0	0	0	3	0	0	0	0	0	0	0	6	33
SAP155	YFR040W	YFR040W	protein_coding	0	13	3	68	0	0	0	0	34	0	0	0	3	0	0	0	0	0	0	0	13	34
SAP185	YJL098W	YJL098W	protein_coding	0	0	0	14	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	3
SAP190	YKR028W	YKR028W	protein_coding	0	1	2	24	0	0	0	0	18	0	0	0	2	0	0	0	0	0	0	0	1	6
SAP30	YMR263W	YMR263W	protein_coding	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
SAP4	YGL229C	YGL229C	protein_coding	0	2	1	17	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	16
SAR1	YPL218W	YPL218W	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
SAS10	YDL153C	YDL153C	protein_coding	0	1	1	55	0	0	0	0	29	0	0	0	1	0	0	0	0	0	0	0	1	26
SAS3	YBL052C	YBL052C	protein_coding	0	9	3	48	0	0	0	0	27	0	0	0	3	0	0	0	0	0	0	0	9	21
SAS4	YDR181C	YDR181C	protein_coding	0	2	0	27	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	2	11
SAS5	YOR213C	YOR213C	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SAT4	YCR008W	YCR008W	protein_coding	0	1	0	18	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	9
SAW1	YAL027W	YAL027W	protein_coding	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5
SAY1	YGR263C	YGR263C	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SBA1	YKL117W	YKL117W	protein_coding	0	2	2	62	0	0	0	0	19	0	0	0	2	0	0	0	0	0	0	0	2	43
SBE2	YDR351W	YDR351W	protein_coding	0	0	1	22	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	13
SBH2	YER019C-A	YER019C-A	protein_coding	0	2	0	16	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	13
SBP1	YHL034C	YHL034C	protein_coding	0	1	1	23	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	1	8
SCC2	YDR180W	YDR180W	protein_coding	0	8	5	31	0	0	0	0	9	0	0	0	5	0	0	0	0	0	0	0	8	22
SCC4	YER147C	YER147C	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SCD5	YOR329C	YOR329C	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SCD6	YPR129W	YPR129W	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
SCH9	YHR205W	YHR205W	protein_coding	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3
SCJ1	YMR214W	YMR214W	protein_coding	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3
SCM3	YDL139C	YDL139C	protein_coding	0	4	0	29	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	4	20
SCM4	YGR049W	YGR049W	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SCO1	YBR037C	YBR037C	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SCP1	YOR367W	YOR367W	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
SCP160	YJL080C	YJL080C	protein_coding	0	1	3	18	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	1	13
SCR1	SCR1	SCR1	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SCS22	YBL091C-A	YBL091C-A	protein_coding	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
SCS3	YGL126W	YGL126W	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SCS7	YMR272C	YMR272C	protein_coding	0	0	0	9	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5
SCT1	YBL011W	YBL011W	protein_coding	0	10	0	42	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	10	22
SCW10	YMR305C	YMR305C	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
SCW4	YGR279C	YGR279C	protein_coding	0	0	2	5	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	4
SDA1	YGR245C	YGR245C	protein_coding	0	0	0	18	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	14
SDC1	YDR469W	YDR469W	protein_coding	0	0	0	15	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	4
SDC25	YLL016W	YLL016W	pseudogene	0	0	0	47	0	0	0	0	9	0	0	0	0	22	0	0	0	0	0	0	0	16
SDH1	YKL148C	YKL148C	protein_coding	0	0	0	13	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	11
SDH2	YLL041C	YLL041C	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1
SDH3	YKL141W	YKL141W	protein_coding	0	4	0	46	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	4	28
SDH4	YDR178W	YDR178W	protein_coding	0	1	0	37	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	1	11
SDH5	YOL071W	YOL071W	protein_coding	0	0	1	14	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	9
SDH6	YDR379C-A	YDR379C-A	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
SDH7	YDR511W	YDR511W	protein_coding	0	2	1	73	0	0	0	0	34	0	0	0	1	0	0	0	0	0	0	0	2	39
SDH8	YBR269C	YBR269C	protein_coding	0	0	0	30	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	26
SDL1	YIL167W	YIL167W	pseudogene	0	0	0	18	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	0	5
SDO1	YLR022C	YLR022C	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
SDP1	YIL113W	YIL113W	protein_coding	0	0	0	14	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	5
SDS22	YKL193C	YKL193C	protein_coding	0	5	0	63	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	5	30
SDS24	YBR214W	YBR214W	protein_coding	0	6	2	60	0	0	0	0	33	0	0	0	2	0	0	0	0	0	0	0	6	27
SDS3	YIL084C	YIL084C	protein_coding	0	4	1	57	0	0	0	0	42	0	0	0	1	0	0	0	0	0	0	0	4	15
SDT1	YGL224C	YGL224C	protein_coding	0	1	0	44	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	1	20
SEA4	YBL104C	YBL104C	protein_coding	0	1	1	12	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	1	5
SEC1	YDR164C	YDR164C	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
SEC10	YLR166C	YLR166C	protein_coding	0	7	0	67	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	7	34
SEC11	YIR022W	YIR022W	protein_coding	0	2	0	69	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	2	54
SEC12	YNR026C	YNR026C	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SEC13	YLR208W	YLR208W	protein_coding	0	2	0	18	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	9
SEC15	YGL233W	YGL233W	protein_coding	0	0	0	20	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	17
SEC16	YPL085W	YPL085W	protein_coding	0	5	11	29	0	0	0	0	13	0	0	0	11	0	0	0	0	0	0	0	5	16
SEC17	YBL050W	YBL050W	protein_coding	0	1	0	44	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	1	25
SEC18	YBR080C	YBR080C	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
SEC2	YNL272C	YNL272C	protein_coding	0	1	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	1
SEC20	YDR498C	YDR498C	protein_coding	0	5	2	73	0	0	0	0	32	0	0	0	2	0	0	0	0	0	0	0	5	41
SEC21	YNL287W	YNL287W	protein_coding	0	0	0	23	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	14
SEC22	YLR268W	YLR268W	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
SEC23	YPR181C	YPR181C	protein_coding	0	2	0	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	2
SEC24	YIL109C	YIL109C	protein_coding	0	0	0	13	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	4
SEC28	YIL076W	YIL076W	protein_coding	0	0	0	25	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	23
SEC3	YER008C	YER008C	protein_coding	0	2	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	2
SEC31	YDL195W	YDL195W	protein_coding	0	10	4	49	0	0	0	0	24	0	0	0	4	0	0	0	0	0	0	0	10	25
SEC39	YLR440C	YLR440C	protein_coding	0	3	3	21	0	0	0	0	7	0	0	0	3	0	0	0	0	0	0	0	3	14
SEC4	YFL005W	YFL005W	protein_coding	0	0	1	30	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	0	16
SEC5	YDR166C	YDR166C	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
SEC53	YFL045C	YFL045C	protein_coding	0	1	0	66	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	1	28
SEC59	YMR013C	YMR013C	protein_coding	0	2	1	33	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	2	18
SEC6	YIL068C	YIL068C	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
SEC61	YLR378C	YLR378C	protein_coding	0	2	0	32	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	2	15
SEC62	YPL094C	YPL094C	protein_coding	0	1	0	53	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	1	36
SEC63	YOR254C	YOR254C	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
SEC65	YML105C	YML105C	protein_coding	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	7
SEC66	YBR171W	YBR171W	protein_coding	0	1	0	78	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	1	32
SEC7	YDR170C	YDR170C	protein_coding	0	0	0	13	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	4
SEC72	YLR292C	YLR292C	protein_coding	0	0	0	16	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
SEC8	YPR055W	YPR055W	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6
SED1	YDR077W	YDR077W	protein_coding	0	1	0	10	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	6
SED4	YCR067C	YCR067C	protein_coding	0	2	1	26	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	2	22
SED5	YLR026C	YLR026C	protein_coding	0	0	1	14	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	9
SEF1	YBL066C	YBL066C	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
SEG2	YKL105C	YKL105C	protein_coding	0	10	6	44	0	0	0	0	31	0	0	0	6	0	0	0	0	0	0	0	10	13
SEH1	YGL100W	YGL100W	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SEM1	YDR363W-A	YDR363W-A	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SEN1	YLR430W	YLR430W	protein_coding	0	1	0	15	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	12
SEN2	YLR105C	YLR105C	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
SEN34	YAR008W	YAR008W	protein_coding	0	0	2	18	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	17
SEN54	YPL083C	YPL083C	protein_coding	0	1	2	18	1	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	1	5
SEO1	YAL067C	YAL067C	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
SER1	YOR184W	YOR184W	protein_coding	0	1	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	5
SER2	YGR208W	YGR208W	protein_coding	0	2	1	43	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	2	28
SER33	YIL074C	YIL074C	protein_coding	0	0	1	7	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	4
SES1	YDR023W	YDR023W	protein_coding	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7
SET2	YJL168C	YJL168C	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SET3	YKR029C	YKR029C	protein_coding	0	0	1	34	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	30
SET4	YJL105W	YJL105W	protein_coding	0	1	2	24	0	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	1	13
SET5	YHR207C	YHR207C	protein_coding	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6
SET6	YPL165C	YPL165C	protein_coding	0	0	5	61	0	0	0	0	37	0	0	0	5	0	0	0	0	0	0	0	0	24
SFA1	YDL168W	YDL168W	protein_coding	0	2	0	11	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	6
SFB2	YNL049C	YNL049C	protein_coding	0	0	3	24	0	0	0	0	6	0	0	0	3	0	0	0	0	0	0	0	0	18
SFC1	YJR095W	YJR095W	protein_coding	0	3	0	73	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	3	62
SFG1	YOR315W	YOR315W	protein_coding	0	1	2	12	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	1	2
SFH1	YLR321C	YLR321C	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SFH5	YJL145W	YJL145W	protein_coding	0	0	0	17	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	2
SFI1	YLL003W	YLL003W	protein_coding	0	2	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	4
SFK1	YKL051W	YKL051W	protein_coding	0	0	1	6	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	5
SFL1	YOR140W	YOR140W	protein_coding	0	7	5	22	0	0	0	0	12	0	0	0	5	0	0	0	0	0	0	0	7	10
SFM1	YOR021C	YOR021C	protein_coding	0	0	0	38	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	24
SFP1	YLR403W	YLR403W	protein_coding	0	6	4	29	0	0	0	0	7	0	0	0	4	0	0	0	0	0	0	0	6	22
SFT1	YKL006C-A	YKL006C-A	protein_coding	0	0	0	42	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	30
SFT2	YBL102W	YBL102W	protein_coding	0	1	1	8	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	1	4
SGA1	YIL099W	YIL099W	protein_coding	0	0	3	39	0	0	0	0	25	0	0	0	3	0	0	0	0	0	0	0	0	14
SGD1	YLR336C	YLR336C	protein_coding	0	3	2	23	0	0	0	0	18	0	0	0	2	0	0	0	0	0	0	0	3	5
SGE1	YPR198W	YPR198W	protein_coding	0	3	0	15	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	11
SGF11	YPL047W	YPL047W	protein_coding	0	0	1	5	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	3
SGF29	YCL010C	YCL010C	protein_coding	0	0	0	31	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	6
SGM1	YJR134C	YJR134C	protein_coding	0	2	1	3	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2	1
SGN1	YIR001C	YIR001C	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SGO1	YOR073W	YOR073W	protein_coding	0	3	2	44	0	0	0	0	27	0	0	0	2	0	0	0	0	0	0	0	3	17
SGS1	YMR190C	YMR190C	protein_coding	0	2	2	30	0	0	0	0	14	0	0	0	2	0	0	0	0	0	0	0	2	16
SGT1	YOR057W	YOR057W	protein_coding	0	2	2	26	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	2	16
SGT2	YOR007C	YOR007C	protein_coding	0	0	0	15	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	7
SGV1	YPR161C	YPR161C	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
SHB17	YKR043C	YKR043C	protein_coding	0	4	1	40	0	0	0	0	25	0	0	0	1	0	0	0	0	0	0	0	4	15
